name,weight,treatment,lipid,lipid_class,area,batch
20231228_Laezza_Lipidomics_#3,92,control,TAG(52:6_FA14:0)+NH4,TAG,0.00216,1
20231228_Laezza_Lipidomics_#4,105,control,TAG(52:6_FA14:0)+NH4,TAG,0.00508,1
20231228_Laezza_Lipidomics_#5,100,control,TAG(52:6_FA14:0)+NH4,TAG,0.002,1
20231228_Laezza_Lipidomics_#6,52,control,TAG(52:6_FA14:0)+NH4,TAG,0.00421,1
20231228_Laezza_Lipidomics_#7,86,control,TAG(52:6_FA14:0)+NH4,TAG,0.00568,1
20231228_Laezza_Lipidomics_#8,97,control,TAG(52:6_FA14:0)+NH4,TAG,0.00295,1
20231228_Laezza_Lipidomics_#9,116,control,TAG(52:6_FA14:0)+NH4,TAG,0.00371,1
20231228_Laezza_Lipidomics_#10,101,control,TAG(52:6_FA14:0)+NH4,TAG,0.00521,1
20231228_Laezza_Lipidomics_#11,135,deltamethrin,TAG(52:6_FA14:0)+NH4,TAG,0.00418,1
20231228_Laezza_Lipidomics_#12,99,deltamethrin,TAG(52:6_FA14:0)+NH4,TAG,0.00337,1
20231228_Laezza_Lipidomics_#13,113,deltamethrin,TAG(52:6_FA14:0)+NH4,TAG,0.00313,1
20231228_Laezza_Lipidomics_#14,94,deltamethrin,TAG(52:6_FA14:0)+NH4,TAG,0.00428,1
20231228_Laezza_Lipidomics_#15,113,deltamethrin,TAG(52:6_FA14:0)+NH4,TAG,0.00316,1
20231228_Laezza_Lipidomics_#16,111,deltamethrin,TAG(52:6_FA14:0)+NH4,TAG,0.00556,1
20231228_Laezza_Lipidomics_#17,104,deltamethrin,TAG(52:6_FA14:0)+NH4,TAG,0.00752,1
20231228_Laezza_Lipidomics_#18,97,deltamethrin,TAG(52:6_FA14:0)+NH4,TAG,0.00493,1
20231228_Laezza_Lipidomics_#19,101,deltamethrin,TAG(52:6_FA14:0)+NH4,TAG,0.00524,1
20231228_Laezza_Lipidomics_#20,126,deltamethrin,TAG(52:6_FA14:0)+NH4,TAG,0.00619,1
20231228_Laezza_Lipidomics_#1,106,control,TAG(52:6_FA16:0)+NH4,TAG,0.0776,1
20231228_Laezza_Lipidomics_#2,82,control,TAG(52:6_FA16:0)+NH4,TAG,0.0694,1
20231228_Laezza_Lipidomics_#3,92,control,TAG(52:6_FA16:0)+NH4,TAG,0.0485,1
20231228_Laezza_Lipidomics_#4,105,control,TAG(52:6_FA16:0)+NH4,TAG,0.064,1
20231228_Laezza_Lipidomics_#5,100,control,TAG(52:6_FA16:0)+NH4,TAG,0.0613,1
20231228_Laezza_Lipidomics_#6,52,control,TAG(52:6_FA16:0)+NH4,TAG,0.148,1
20231228_Laezza_Lipidomics_#7,86,control,TAG(52:6_FA16:0)+NH4,TAG,0.102,1
20231228_Laezza_Lipidomics_#8,97,control,TAG(52:6_FA16:0)+NH4,TAG,0.0485,1
20231228_Laezza_Lipidomics_#9,116,control,TAG(52:6_FA16:0)+NH4,TAG,0.0515,1
20231228_Laezza_Lipidomics_#10,101,control,TAG(52:6_FA16:0)+NH4,TAG,0.0565,1
20231228_Laezza_Lipidomics_#11,135,deltamethrin,TAG(52:6_FA16:0)+NH4,TAG,0.0381,1
20231228_Laezza_Lipidomics_#12,99,deltamethrin,TAG(52:6_FA16:0)+NH4,TAG,0.0417,1
20231228_Laezza_Lipidomics_#13,113,deltamethrin,TAG(52:6_FA16:0)+NH4,TAG,0.0673,1
20231228_Laezza_Lipidomics_#14,94,deltamethrin,TAG(52:6_FA16:0)+NH4,TAG,0.0486,1
20231228_Laezza_Lipidomics_#15,113,deltamethrin,TAG(52:6_FA16:0)+NH4,TAG,0.0561,1
20231228_Laezza_Lipidomics_#16,111,deltamethrin,TAG(52:6_FA16:0)+NH4,TAG,0.0767,1
20231228_Laezza_Lipidomics_#17,104,deltamethrin,TAG(52:6_FA16:0)+NH4,TAG,0.0702,1
20231228_Laezza_Lipidomics_#18,97,deltamethrin,TAG(52:6_FA16:0)+NH4,TAG,0.0683,1
20231228_Laezza_Lipidomics_#19,101,deltamethrin,TAG(52:6_FA16:0)+NH4,TAG,0.056,1
20231228_Laezza_Lipidomics_#20,126,deltamethrin,TAG(52:6_FA16:0)+NH4,TAG,0.0364,1
20231228_Laezza_Lipidomics_#1,106,control,TAG(52:6_FA20:4)+NH4,TAG,0.00257,1
20231228_Laezza_Lipidomics_#2,82,control,TAG(52:6_FA20:4)+NH4,TAG,0.000966,1
20231228_Laezza_Lipidomics_#3,92,control,TAG(52:6_FA20:4)+NH4,TAG,0.00238,1
20231228_Laezza_Lipidomics_#4,105,control,TAG(52:6_FA20:4)+NH4,TAG,0.00108,1
20231228_Laezza_Lipidomics_#5,100,control,TAG(52:6_FA20:4)+NH4,TAG,0.00161,1
20231228_Laezza_Lipidomics_#6,52,control,TAG(52:6_FA20:4)+NH4,TAG,0.00251,1
20231228_Laezza_Lipidomics_#7,86,control,TAG(52:6_FA20:4)+NH4,TAG,0.00276,1
20231228_Laezza_Lipidomics_#8,97,control,TAG(52:6_FA20:4)+NH4,TAG,0.00161,1
20231228_Laezza_Lipidomics_#9,116,control,TAG(52:6_FA20:4)+NH4,TAG,0.00264,1
20231228_Laezza_Lipidomics_#10,101,control,TAG(52:6_FA20:4)+NH4,TAG,0.00152,1
20231228_Laezza_Lipidomics_#11,135,deltamethrin,TAG(52:6_FA20:4)+NH4,TAG,0.00295,1
20231228_Laezza_Lipidomics_#12,99,deltamethrin,TAG(52:6_FA20:4)+NH4,TAG,0.00248,1
20231228_Laezza_Lipidomics_#13,113,deltamethrin,TAG(52:6_FA20:4)+NH4,TAG,0.00152,1
20231228_Laezza_Lipidomics_#14,94,deltamethrin,TAG(52:6_FA20:4)+NH4,TAG,0.0019,1
20231228_Laezza_Lipidomics_#15,113,deltamethrin,TAG(52:6_FA20:4)+NH4,TAG,0.00275,1
20231228_Laezza_Lipidomics_#16,111,deltamethrin,TAG(52:6_FA20:4)+NH4,TAG,0.00162,1
20231228_Laezza_Lipidomics_#17,104,deltamethrin,TAG(52:6_FA20:4)+NH4,TAG,0.00136,1
20231228_Laezza_Lipidomics_#18,97,deltamethrin,TAG(52:6_FA20:4)+NH4,TAG,0.00219,1
20231228_Laezza_Lipidomics_#19,101,deltamethrin,TAG(52:6_FA20:4)+NH4,TAG,0.000952,1
20231228_Laezza_Lipidomics_#20,126,deltamethrin,TAG(52:6_FA20:4)+NH4,TAG,0.00356,1
20231228_Laezza_Lipidomics_#1,106,control,TAG(52:6_FA22:6)+NH4,TAG,0.0266,1
20231228_Laezza_Lipidomics_#2,82,control,TAG(52:6_FA22:6)+NH4,TAG,0.0198,1
20231228_Laezza_Lipidomics_#3,92,control,TAG(52:6_FA22:6)+NH4,TAG,0.0141,1
20231228_Laezza_Lipidomics_#4,105,control,TAG(52:6_FA22:6)+NH4,TAG,0.0167,1
20231228_Laezza_Lipidomics_#5,100,control,TAG(52:6_FA22:6)+NH4,TAG,0.0148,1
20231228_Laezza_Lipidomics_#6,52,control,TAG(52:6_FA22:6)+NH4,TAG,0.0178,1
20231228_Laezza_Lipidomics_#7,86,control,TAG(52:6_FA22:6)+NH4,TAG,0.036,1
20231228_Laezza_Lipidomics_#8,97,control,TAG(52:6_FA22:6)+NH4,TAG,0.0231,1
20231228_Laezza_Lipidomics_#9,116,control,TAG(52:6_FA22:6)+NH4,TAG,0.0178,1
20231228_Laezza_Lipidomics_#10,101,control,TAG(52:6_FA22:6)+NH4,TAG,0.0163,1
20231228_Laezza_Lipidomics_#11,135,deltamethrin,TAG(52:6_FA22:6)+NH4,TAG,0.0217,1
20231228_Laezza_Lipidomics_#12,99,deltamethrin,TAG(52:6_FA22:6)+NH4,TAG,0.0124,1
20231228_Laezza_Lipidomics_#13,113,deltamethrin,TAG(52:6_FA22:6)+NH4,TAG,0.0169,1
20231228_Laezza_Lipidomics_#14,94,deltamethrin,TAG(52:6_FA22:6)+NH4,TAG,0.0105,1
20231228_Laezza_Lipidomics_#15,113,deltamethrin,TAG(52:6_FA22:6)+NH4,TAG,0.0166,1
20231228_Laezza_Lipidomics_#16,111,deltamethrin,TAG(52:6_FA22:6)+NH4,TAG,0.0284,1
20231228_Laezza_Lipidomics_#17,104,deltamethrin,TAG(52:6_FA22:6)+NH4,TAG,0.0245,1
20231228_Laezza_Lipidomics_#18,97,deltamethrin,TAG(52:6_FA22:6)+NH4,TAG,0.0205,1
20231228_Laezza_Lipidomics_#19,101,deltamethrin,TAG(52:6_FA22:6)+NH4,TAG,0.0317,1
20231228_Laezza_Lipidomics_#20,126,deltamethrin,TAG(52:6_FA22:6)+NH4,TAG,0.0178,1
20231228_Laezza_Lipidomics_#1,106,control,TAG(52:7_FA16:0)+NH4,TAG,0.0102,1
20231228_Laezza_Lipidomics_#2,82,control,TAG(52:7_FA16:0)+NH4,TAG,0.0107,1
20231228_Laezza_Lipidomics_#3,92,control,TAG(52:7_FA16:0)+NH4,TAG,0.00873,1
20231228_Laezza_Lipidomics_#4,105,control,TAG(52:7_FA16:0)+NH4,TAG,0.00777,1
20231228_Laezza_Lipidomics_#5,100,control,TAG(52:7_FA16:0)+NH4,TAG,0.0122,1
20231228_Laezza_Lipidomics_#6,52,control,TAG(52:7_FA16:0)+NH4,TAG,0.0122,1
20231228_Laezza_Lipidomics_#7,86,control,TAG(52:7_FA16:0)+NH4,TAG,0.0178,1
20231228_Laezza_Lipidomics_#8,97,control,TAG(52:7_FA16:0)+NH4,TAG,0.00735,1
20231228_Laezza_Lipidomics_#9,116,control,TAG(52:7_FA16:0)+NH4,TAG,0.00885,1
20231228_Laezza_Lipidomics_#10,101,control,TAG(52:7_FA16:0)+NH4,TAG,0.00946,1
20231228_Laezza_Lipidomics_#11,135,deltamethrin,TAG(52:7_FA16:0)+NH4,TAG,0.011,1
20231228_Laezza_Lipidomics_#12,99,deltamethrin,TAG(52:7_FA16:0)+NH4,TAG,0.00671,1
20231228_Laezza_Lipidomics_#13,113,deltamethrin,TAG(52:7_FA16:0)+NH4,TAG,0.0096,1
20231228_Laezza_Lipidomics_#14,94,deltamethrin,TAG(52:7_FA16:0)+NH4,TAG,0.00981,1
20231228_Laezza_Lipidomics_#15,113,deltamethrin,TAG(52:7_FA16:0)+NH4,TAG,0.00648,1
20231228_Laezza_Lipidomics_#16,111,deltamethrin,TAG(52:7_FA16:0)+NH4,TAG,0.0115,1
20231228_Laezza_Lipidomics_#17,104,deltamethrin,TAG(52:7_FA16:0)+NH4,TAG,0.0121,1
20231228_Laezza_Lipidomics_#18,97,deltamethrin,TAG(52:7_FA16:0)+NH4,TAG,0.0118,1
20231228_Laezza_Lipidomics_#19,101,deltamethrin,TAG(52:7_FA16:0)+NH4,TAG,0.00818,1
20231228_Laezza_Lipidomics_#20,126,deltamethrin,TAG(52:7_FA16:0)+NH4,TAG,0.00724,1
20231228_Laezza_Lipidomics_#1,106,control,TAG(52:7_FA22:6)+NH4,TAG,0.00331,1
20231228_Laezza_Lipidomics_#2,82,control,TAG(52:7_FA22:6)+NH4,TAG,0.00288,1
20231228_Laezza_Lipidomics_#3,92,control,TAG(52:7_FA22:6)+NH4,TAG,0.000854,1
20231228_Laezza_Lipidomics_#4,105,control,TAG(52:7_FA22:6)+NH4,TAG,0.00425,1
20231228_Laezza_Lipidomics_#5,100,control,TAG(52:7_FA22:6)+NH4,TAG,0.00239,1
20231228_Laezza_Lipidomics_#6,52,control,TAG(52:7_FA22:6)+NH4,TAG,0.00262,1
20231228_Laezza_Lipidomics_#7,86,control,TAG(52:7_FA22:6)+NH4,TAG,0.00357,1
20231228_Laezza_Lipidomics_#8,97,control,TAG(52:7_FA22:6)+NH4,TAG,0.00274,1
20231228_Laezza_Lipidomics_#9,116,control,TAG(52:7_FA22:6)+NH4,TAG,0.00304,1
20231228_Laezza_Lipidomics_#10,101,control,TAG(52:7_FA22:6)+NH4,TAG,0.00236,1
20231228_Laezza_Lipidomics_#11,135,deltamethrin,TAG(52:7_FA22:6)+NH4,TAG,0.00444,1
20231228_Laezza_Lipidomics_#12,99,deltamethrin,TAG(52:7_FA22:6)+NH4,TAG,0.000986,1
20231228_Laezza_Lipidomics_#13,113,deltamethrin,TAG(52:7_FA22:6)+NH4,TAG,0.00252,1
20231228_Laezza_Lipidomics_#14,94,deltamethrin,TAG(52:7_FA22:6)+NH4,TAG,0.00321,1
20231228_Laezza_Lipidomics_#15,113,deltamethrin,TAG(52:7_FA22:6)+NH4,TAG,0.00106,1
20231228_Laezza_Lipidomics_#16,111,deltamethrin,TAG(52:7_FA22:6)+NH4,TAG,0.00427,1
20231228_Laezza_Lipidomics_#17,104,deltamethrin,TAG(52:7_FA22:6)+NH4,TAG,0.00133,1
20231228_Laezza_Lipidomics_#18,97,deltamethrin,TAG(52:7_FA22:6)+NH4,TAG,0.00391,1
20231228_Laezza_Lipidomics_#19,101,deltamethrin,TAG(52:7_FA22:6)+NH4,TAG,0.00488,1
20231228_Laezza_Lipidomics_#20,126,deltamethrin,TAG(52:7_FA22:6)+NH4,TAG,0.00139,1
20231228_Laezza_Lipidomics_#1,106,control,TAG(52:8_FA18:2)+NH4,TAG,0.0146,1
20231228_Laezza_Lipidomics_#2,82,control,TAG(52:8_FA18:2)+NH4,TAG,0.0103,1
20231228_Laezza_Lipidomics_#3,92,control,TAG(52:8_FA18:2)+NH4,TAG,0.0161,1
20231228_Laezza_Lipidomics_#4,105,control,TAG(52:8_FA18:2)+NH4,TAG,0.0134,1
20231228_Laezza_Lipidomics_#5,100,control,TAG(52:8_FA18:2)+NH4,TAG,0.00203,1
20231228_Laezza_Lipidomics_#6,52,control,TAG(52:8_FA18:2)+NH4,TAG,0.0127,1
20231228_Laezza_Lipidomics_#7,86,control,TAG(52:8_FA18:2)+NH4,TAG,0.0245,1
20231228_Laezza_Lipidomics_#8,97,control,TAG(52:8_FA18:2)+NH4,TAG,0.015,1
20231228_Laezza_Lipidomics_#9,116,control,TAG(52:8_FA18:2)+NH4,TAG,0.00835,1
20231228_Laezza_Lipidomics_#10,101,control,TAG(52:8_FA18:2)+NH4,TAG,0.00763,1
20231228_Laezza_Lipidomics_#11,135,deltamethrin,TAG(52:8_FA18:2)+NH4,TAG,0.00833,1
20231228_Laezza_Lipidomics_#12,99,deltamethrin,TAG(52:8_FA18:2)+NH4,TAG,0.0102,1
20231228_Laezza_Lipidomics_#13,113,deltamethrin,TAG(52:8_FA18:2)+NH4,TAG,0.01,1
20231228_Laezza_Lipidomics_#14,94,deltamethrin,TAG(52:8_FA18:2)+NH4,TAG,0.00698,1
20231228_Laezza_Lipidomics_#15,113,deltamethrin,TAG(52:8_FA18:2)+NH4,TAG,0.00136,1
20231228_Laezza_Lipidomics_#16,111,deltamethrin,TAG(52:8_FA18:2)+NH4,TAG,0.00812,1
20231228_Laezza_Lipidomics_#17,104,deltamethrin,TAG(52:8_FA18:2)+NH4,TAG,0.0176,1
20231228_Laezza_Lipidomics_#18,97,deltamethrin,TAG(52:8_FA18:2)+NH4,TAG,0.0126,1
20231228_Laezza_Lipidomics_#19,101,deltamethrin,TAG(52:8_FA18:2)+NH4,TAG,0.014,1
20231228_Laezza_Lipidomics_#20,126,deltamethrin,TAG(52:8_FA18:2)+NH4,TAG,0.0103,1
20231228_Laezza_Lipidomics_#1,106,control,TAG(53:0_FA16:0)+NH4,TAG,0.0101,1
20231228_Laezza_Lipidomics_#2,82,control,TAG(53:0_FA16:0)+NH4,TAG,0.0112,1
20231228_Laezza_Lipidomics_#3,92,control,TAG(53:0_FA16:0)+NH4,TAG,0.0076,1
20231228_Laezza_Lipidomics_#4,105,control,TAG(53:0_FA16:0)+NH4,TAG,0.0164,1
20231228_Laezza_Lipidomics_#5,100,control,TAG(53:0_FA16:0)+NH4,TAG,0.0114,1
20231228_Laezza_Lipidomics_#6,52,control,TAG(53:0_FA16:0)+NH4,TAG,0.0102,1
20231228_Laezza_Lipidomics_#7,86,control,TAG(53:0_FA16:0)+NH4,TAG,0.00502,1
20231228_Laezza_Lipidomics_#8,97,control,TAG(53:0_FA16:0)+NH4,TAG,0.00786,1
20231228_Laezza_Lipidomics_#9,116,control,TAG(53:0_FA16:0)+NH4,TAG,0.00898,1
20231228_Laezza_Lipidomics_#10,101,control,TAG(53:0_FA16:0)+NH4,TAG,0.00664,1
20231228_Laezza_Lipidomics_#11,135,deltamethrin,TAG(53:0_FA16:0)+NH4,TAG,0.0138,1
20231228_Laezza_Lipidomics_#12,99,deltamethrin,TAG(53:0_FA16:0)+NH4,TAG,0.0127,1
20231228_Laezza_Lipidomics_#13,113,deltamethrin,TAG(53:0_FA16:0)+NH4,TAG,0.00861,1
20231228_Laezza_Lipidomics_#14,94,deltamethrin,TAG(53:0_FA16:0)+NH4,TAG,0.00586,1
20231228_Laezza_Lipidomics_#15,113,deltamethrin,TAG(53:0_FA16:0)+NH4,TAG,0.0144,1
20231228_Laezza_Lipidomics_#16,111,deltamethrin,TAG(53:0_FA16:0)+NH4,TAG,0.00931,1
20231228_Laezza_Lipidomics_#17,104,deltamethrin,TAG(53:0_FA16:0)+NH4,TAG,0.00597,1
20231228_Laezza_Lipidomics_#18,97,deltamethrin,TAG(53:0_FA16:0)+NH4,TAG,0.00784,1
20231228_Laezza_Lipidomics_#19,101,deltamethrin,TAG(53:0_FA16:0)+NH4,TAG,0.0112,1
20231228_Laezza_Lipidomics_#20,126,deltamethrin,TAG(53:0_FA16:0)+NH4,TAG,0.00408,1
20231228_Laezza_Lipidomics_#1,106,control,TAG(53:1_FA18:0)+NH4,TAG,0.00299,1
20231228_Laezza_Lipidomics_#2,82,control,TAG(53:1_FA18:0)+NH4,TAG,0.00202,1
20231228_Laezza_Lipidomics_#3,92,control,TAG(53:1_FA18:0)+NH4,TAG,0.00265,1
20231228_Laezza_Lipidomics_#4,105,control,TAG(53:1_FA18:0)+NH4,TAG,0.00336,1
20231228_Laezza_Lipidomics_#5,100,control,TAG(53:1_FA18:0)+NH4,TAG,0.00291,1
20231228_Laezza_Lipidomics_#6,52,control,TAG(53:1_FA18:0)+NH4,TAG,0.00387,1
20231228_Laezza_Lipidomics_#7,86,control,TAG(53:1_FA18:0)+NH4,TAG,0.00569,1
20231228_Laezza_Lipidomics_#8,97,control,TAG(53:1_FA18:0)+NH4,TAG,0.00312,1
20231228_Laezza_Lipidomics_#9,116,control,TAG(53:1_FA18:0)+NH4,TAG,0.00358,1
20231228_Laezza_Lipidomics_#10,101,control,TAG(53:1_FA18:0)+NH4,TAG,0.00165,1
20231228_Laezza_Lipidomics_#11,135,deltamethrin,TAG(53:1_FA18:0)+NH4,TAG,0.00175,1
20231228_Laezza_Lipidomics_#12,99,deltamethrin,TAG(53:1_FA18:0)+NH4,TAG,0.00166,1
20231228_Laezza_Lipidomics_#13,113,deltamethrin,TAG(53:1_FA18:0)+NH4,TAG,0.00242,1
20231228_Laezza_Lipidomics_#14,94,deltamethrin,TAG(53:1_FA18:0)+NH4,TAG,0.00182,1
20231228_Laezza_Lipidomics_#15,113,deltamethrin,TAG(53:1_FA18:0)+NH4,TAG,0.00196,1
20231228_Laezza_Lipidomics_#16,111,deltamethrin,TAG(53:1_FA18:0)+NH4,TAG,0.00744,1
20231228_Laezza_Lipidomics_#17,104,deltamethrin,TAG(53:1_FA18:0)+NH4,TAG,0.00305,1
20231228_Laezza_Lipidomics_#18,97,deltamethrin,TAG(53:1_FA18:0)+NH4,TAG,0.00498,1
20231228_Laezza_Lipidomics_#19,101,deltamethrin,TAG(53:1_FA18:0)+NH4,TAG,0.0038,1
20231228_Laezza_Lipidomics_#20,126,deltamethrin,TAG(53:1_FA18:0)+NH4,TAG,0.00619,1
20231228_Laezza_Lipidomics_#1,106,control,TAG(53:1_FA18:1)+NH4,TAG,0.00787,1
20231228_Laezza_Lipidomics_#2,82,control,TAG(53:1_FA18:1)+NH4,TAG,0.0182,1
20231228_Laezza_Lipidomics_#3,92,control,TAG(53:1_FA18:1)+NH4,TAG,0.0159,1
20231228_Laezza_Lipidomics_#4,105,control,TAG(53:1_FA18:1)+NH4,TAG,0.0181,1
20231228_Laezza_Lipidomics_#5,100,control,TAG(53:1_FA18:1)+NH4,TAG,0.0211,1
20231228_Laezza_Lipidomics_#6,52,control,TAG(53:1_FA18:1)+NH4,TAG,0.029,1
20231228_Laezza_Lipidomics_#7,86,control,TAG(53:1_FA18:1)+NH4,TAG,0.018,1
20231228_Laezza_Lipidomics_#8,97,control,TAG(53:1_FA18:1)+NH4,TAG,0.0126,1
20231228_Laezza_Lipidomics_#9,116,control,TAG(53:1_FA18:1)+NH4,TAG,0.0144,1
20231228_Laezza_Lipidomics_#10,101,control,TAG(53:1_FA18:1)+NH4,TAG,0.0176,1
20231228_Laezza_Lipidomics_#11,135,deltamethrin,TAG(53:1_FA18:1)+NH4,TAG,0.0109,1
20231228_Laezza_Lipidomics_#12,99,deltamethrin,TAG(53:1_FA18:1)+NH4,TAG,0.0114,1
20231228_Laezza_Lipidomics_#13,113,deltamethrin,TAG(53:1_FA18:1)+NH4,TAG,0.0134,1
20231228_Laezza_Lipidomics_#14,94,deltamethrin,TAG(53:1_FA18:1)+NH4,TAG,0.0114,1
20231228_Laezza_Lipidomics_#15,113,deltamethrin,TAG(53:1_FA18:1)+NH4,TAG,0.017,1
20231228_Laezza_Lipidomics_#16,111,deltamethrin,TAG(53:1_FA18:1)+NH4,TAG,0.0242,1
20231228_Laezza_Lipidomics_#17,104,deltamethrin,TAG(53:1_FA18:1)+NH4,TAG,0.0184,1
20231228_Laezza_Lipidomics_#18,97,deltamethrin,TAG(53:1_FA18:1)+NH4,TAG,0.0153,1
20231228_Laezza_Lipidomics_#19,101,deltamethrin,TAG(53:1_FA18:1)+NH4,TAG,0.0132,1
20231228_Laezza_Lipidomics_#20,126,deltamethrin,TAG(53:1_FA18:1)+NH4,TAG,0.00829,1
20231228_Laezza_Lipidomics_#1,106,control,TAG(53:2_FA16:0)+NH4,TAG,0.00525,1
20231228_Laezza_Lipidomics_#2,82,control,TAG(53:2_FA16:0)+NH4,TAG,0.00307,1
20231228_Laezza_Lipidomics_#3,92,control,TAG(53:2_FA16:0)+NH4,TAG,0.00192,1
20231228_Laezza_Lipidomics_#4,105,control,TAG(53:2_FA16:0)+NH4,TAG,0.00433,1
20231228_Laezza_Lipidomics_#5,100,control,TAG(53:2_FA16:0)+NH4,TAG,0.00194,1
20231228_Laezza_Lipidomics_#6,52,control,TAG(53:2_FA16:0)+NH4,TAG,0.00246,1
20231228_Laezza_Lipidomics_#7,86,control,TAG(53:2_FA16:0)+NH4,TAG,0.00537,1
20231228_Laezza_Lipidomics_#8,97,control,TAG(53:2_FA16:0)+NH4,TAG,0.00348,1
20231228_Laezza_Lipidomics_#9,116,control,TAG(53:2_FA16:0)+NH4,TAG,0.00436,1
20231228_Laezza_Lipidomics_#10,101,control,TAG(53:2_FA16:0)+NH4,TAG,0.00239,1
20231228_Laezza_Lipidomics_#11,135,deltamethrin,TAG(53:2_FA16:0)+NH4,TAG,0.00502,1
20231228_Laezza_Lipidomics_#12,99,deltamethrin,TAG(53:2_FA16:0)+NH4,TAG,0.00335,1
20231228_Laezza_Lipidomics_#13,113,deltamethrin,TAG(53:2_FA16:0)+NH4,TAG,0.00207,1
20231228_Laezza_Lipidomics_#14,94,deltamethrin,TAG(53:2_FA16:0)+NH4,TAG,0.00723,1
20231228_Laezza_Lipidomics_#15,113,deltamethrin,TAG(53:2_FA16:0)+NH4,TAG,0.00289,1
20231228_Laezza_Lipidomics_#16,111,deltamethrin,TAG(53:2_FA16:0)+NH4,TAG,0.00334,1
20231228_Laezza_Lipidomics_#17,104,deltamethrin,TAG(53:2_FA16:0)+NH4,TAG,0.00502,1
20231228_Laezza_Lipidomics_#18,97,deltamethrin,TAG(53:2_FA16:0)+NH4,TAG,0.00381,1
20231228_Laezza_Lipidomics_#19,101,deltamethrin,TAG(53:2_FA16:0)+NH4,TAG,0.0045,1
20231228_Laezza_Lipidomics_#20,126,deltamethrin,TAG(53:2_FA16:0)+NH4,TAG,0.00724,1
20231228_Laezza_Lipidomics_#1,106,control,TAG(53:2_FA18:1)+NH4,TAG,0.00731,1
20231228_Laezza_Lipidomics_#2,82,control,TAG(53:2_FA18:1)+NH4,TAG,0.00474,1
20231228_Laezza_Lipidomics_#3,92,control,TAG(53:2_FA18:1)+NH4,TAG,0.00455,1
20231228_Laezza_Lipidomics_#4,105,control,TAG(53:2_FA18:1)+NH4,TAG,0.00533,1
20231228_Laezza_Lipidomics_#5,100,control,TAG(53:2_FA18:1)+NH4,TAG,0.00293,1
20231228_Laezza_Lipidomics_#6,52,control,TAG(53:2_FA18:1)+NH4,TAG,0.00576,1
20231228_Laezza_Lipidomics_#7,86,control,TAG(53:2_FA18:1)+NH4,TAG,0.00934,1
20231228_Laezza_Lipidomics_#8,97,control,TAG(53:2_FA18:1)+NH4,TAG,0.00528,1
20231228_Laezza_Lipidomics_#9,116,control,TAG(53:2_FA18:1)+NH4,TAG,0.0046,1
20231228_Laezza_Lipidomics_#10,101,control,TAG(53:2_FA18:1)+NH4,TAG,0.00274,1
20231228_Laezza_Lipidomics_#11,135,deltamethrin,TAG(53:2_FA18:1)+NH4,TAG,0.00427,1
20231228_Laezza_Lipidomics_#12,99,deltamethrin,TAG(53:2_FA18:1)+NH4,TAG,0.00249,1
20231228_Laezza_Lipidomics_#13,113,deltamethrin,TAG(53:2_FA18:1)+NH4,TAG,0.00356,1
20231228_Laezza_Lipidomics_#14,94,deltamethrin,TAG(53:2_FA18:1)+NH4,TAG,0.00175,1
20231228_Laezza_Lipidomics_#15,113,deltamethrin,TAG(53:2_FA18:1)+NH4,TAG,0.00449,1
20231228_Laezza_Lipidomics_#16,111,deltamethrin,TAG(53:2_FA18:1)+NH4,TAG,0.00385,1
20231228_Laezza_Lipidomics_#17,104,deltamethrin,TAG(53:2_FA18:1)+NH4,TAG,0.00378,1
20231228_Laezza_Lipidomics_#18,97,deltamethrin,TAG(53:2_FA18:1)+NH4,TAG,0.00645,1
20231228_Laezza_Lipidomics_#19,101,deltamethrin,TAG(53:2_FA18:1)+NH4,TAG,0.00603,1
20231228_Laezza_Lipidomics_#20,126,deltamethrin,TAG(53:2_FA18:1)+NH4,TAG,0.00488,1
20231228_Laezza_Lipidomics_#1,106,control,TAG(53:3_FA18:2)+NH4,TAG,0.00221,1
20231228_Laezza_Lipidomics_#2,82,control,TAG(53:3_FA18:2)+NH4,TAG,0.00478,1
20231228_Laezza_Lipidomics_#3,92,control,TAG(53:3_FA18:2)+NH4,TAG,0.000809,1
20231228_Laezza_Lipidomics_#4,105,control,TAG(53:3_FA18:2)+NH4,TAG,0.00223,1
20231228_Laezza_Lipidomics_#5,100,control,TAG(53:3_FA18:2)+NH4,TAG,0.0018,1
20231228_Laezza_Lipidomics_#6,52,control,TAG(53:3_FA18:2)+NH4,TAG,0.00307,1
20231228_Laezza_Lipidomics_#7,86,control,TAG(53:3_FA18:2)+NH4,TAG,0.00683,1
20231228_Laezza_Lipidomics_#8,97,control,TAG(53:3_FA18:2)+NH4,TAG,0.00399,1
20231228_Laezza_Lipidomics_#9,116,control,TAG(53:3_FA18:2)+NH4,TAG,0.0033,1
20231228_Laezza_Lipidomics_#10,101,control,TAG(53:3_FA18:2)+NH4,TAG,0.00509,1
20231228_Laezza_Lipidomics_#11,135,deltamethrin,TAG(53:3_FA18:2)+NH4,TAG,0.00427,1
20231228_Laezza_Lipidomics_#12,99,deltamethrin,TAG(53:3_FA18:2)+NH4,TAG,0.00114,1
20231228_Laezza_Lipidomics_#13,113,deltamethrin,TAG(53:3_FA18:2)+NH4,TAG,0.00188,1
20231228_Laezza_Lipidomics_#14,94,deltamethrin,TAG(53:3_FA18:2)+NH4,TAG,0.00893,1
